query_id,reference_id,img_folder
Q10548,Q10548,/tf/facebook/data/query_images/
Q10549,Q10549,/tf/facebook/data/query_images/
Q10550,Q10550,/tf/facebook/data/query_images/
Q10551,Q10551,/tf/facebook/data/query_images/
Q10552,Q10552,/tf/facebook/data/query_images/
Q10553,Q10553,/tf/facebook/data/query_images/
Q10554,Q10554,/tf/facebook/data/query_images/
Q10555,Q10555,/tf/facebook/data/query_images/
Q10556,Q10556,/tf/facebook/data/query_images/
Q10557,Q10557,/tf/facebook/data/query_images/
Q10558,Q10558,/tf/facebook/data/query_images/
Q10559,Q10559,/tf/facebook/data/query_images/
Q10560,Q10560,/tf/facebook/data/query_images/
Q10561,Q10561,/tf/facebook/data/query_images/
Q10562,Q10562,/tf/facebook/data/query_images/
Q10563,Q10563,/tf/facebook/data/query_images/
Q10564,Q10564,/tf/facebook/data/query_images/
Q10565,Q10565,/tf/facebook/data/query_images/
Q10566,Q10566,/tf/facebook/data/query_images/
Q10567,Q10567,/tf/facebook/data/query_images/
Q10568,Q10568,/tf/facebook/data/query_images/
Q10569,Q10569,/tf/facebook/data/query_images/
Q10570,Q10570,/tf/facebook/data/query_images/
Q10571,Q10571,/tf/facebook/data/query_images/
Q10572,Q10572,/tf/facebook/data/query_images/
Q10573,Q10573,/tf/facebook/data/query_images/
Q10574,Q10574,/tf/facebook/data/query_images/
Q10575,Q10575,/tf/facebook/data/query_images/
Q10576,Q10576,/tf/facebook/data/query_images/
Q10577,Q10577,/tf/facebook/data/query_images/
Q10578,Q10578,/tf/facebook/data/query_images/
Q10579,Q10579,/tf/facebook/data/query_images/
Q10580,Q10580,/tf/facebook/data/query_images/
Q10581,Q10581,/tf/facebook/data/query_images/
Q10582,Q10582,/tf/facebook/data/query_images/
Q10583,Q10583,/tf/facebook/data/query_images/
Q10584,Q10584,/tf/facebook/data/query_images/
Q10585,Q10585,/tf/facebook/data/query_images/
Q10586,Q10586,/tf/facebook/data/query_images/
Q10587,Q10587,/tf/facebook/data/query_images/
Q10588,Q10588,/tf/facebook/data/query_images/
Q10589,Q10589,/tf/facebook/data/query_images/
Q10590,Q10590,/tf/facebook/data/query_images/
Q10591,Q10591,/tf/facebook/data/query_images/
Q10592,Q10592,/tf/facebook/data/query_images/
Q10593,Q10593,/tf/facebook/data/query_images/
Q10594,Q10594,/tf/facebook/data/query_images/
Q10595,Q10595,/tf/facebook/data/query_images/
Q10596,Q10596,/tf/facebook/data/query_images/
Q10597,Q10597,/tf/facebook/data/query_images/
Q10598,Q10598,/tf/facebook/data/query_images/
Q10599,Q10599,/tf/facebook/data/query_images/
Q10600,Q10600,/tf/facebook/data/query_images/
Q10601,Q10601,/tf/facebook/data/query_images/
Q10602,Q10602,/tf/facebook/data/query_images/
Q10603,Q10603,/tf/facebook/data/query_images/
Q10604,Q10604,/tf/facebook/data/query_images/
Q10605,Q10605,/tf/facebook/data/query_images/
Q10606,Q10606,/tf/facebook/data/query_images/
Q10607,Q10607,/tf/facebook/data/query_images/
Q10608,Q10608,/tf/facebook/data/query_images/
Q10609,Q10609,/tf/facebook/data/query_images/
Q10610,Q10610,/tf/facebook/data/query_images/
Q10611,Q10611,/tf/facebook/data/query_images/
Q10612,Q10612,/tf/facebook/data/query_images/
Q10613,Q10613,/tf/facebook/data/query_images/
Q10614,Q10614,/tf/facebook/data/query_images/
Q10615,Q10615,/tf/facebook/data/query_images/
Q10616,Q10616,/tf/facebook/data/query_images/
Q10617,Q10617,/tf/facebook/data/query_images/
Q10618,Q10618,/tf/facebook/data/query_images/
Q10619,Q10619,/tf/facebook/data/query_images/
Q10620,Q10620,/tf/facebook/data/query_images/
Q10621,Q10621,/tf/facebook/data/query_images/
Q10622,Q10622,/tf/facebook/data/query_images/
Q10623,Q10623,/tf/facebook/data/query_images/
Q10624,Q10624,/tf/facebook/data/query_images/
Q10625,Q10625,/tf/facebook/data/query_images/
Q10626,Q10626,/tf/facebook/data/query_images/
Q10627,Q10627,/tf/facebook/data/query_images/
Q10628,Q10628,/tf/facebook/data/query_images/
Q10629,Q10629,/tf/facebook/data/query_images/
Q10630,Q10630,/tf/facebook/data/query_images/
Q10631,Q10631,/tf/facebook/data/query_images/
Q10632,Q10632,/tf/facebook/data/query_images/
Q10633,Q10633,/tf/facebook/data/query_images/
Q10634,Q10634,/tf/facebook/data/query_images/
Q10635,Q10635,/tf/facebook/data/query_images/
Q10636,Q10636,/tf/facebook/data/query_images/
Q10637,Q10637,/tf/facebook/data/query_images/
Q10638,Q10638,/tf/facebook/data/query_images/
Q10639,Q10639,/tf/facebook/data/query_images/
Q10640,Q10640,/tf/facebook/data/query_images/
Q10641,Q10641,/tf/facebook/data/query_images/
Q10642,Q10642,/tf/facebook/data/query_images/
Q10643,Q10643,/tf/facebook/data/query_images/
Q10644,Q10644,/tf/facebook/data/query_images/
Q10645,Q10645,/tf/facebook/data/query_images/
Q10646,Q10646,/tf/facebook/data/query_images/
Q10647,Q10647,/tf/facebook/data/query_images/
Q10648,Q10648,/tf/facebook/data/query_images/
Q10649,Q10649,/tf/facebook/data/query_images/
Q10650,Q10650,/tf/facebook/data/query_images/
Q10651,Q10651,/tf/facebook/data/query_images/
Q10652,Q10652,/tf/facebook/data/query_images/
Q10653,Q10653,/tf/facebook/data/query_images/
Q10654,Q10654,/tf/facebook/data/query_images/
Q10655,Q10655,/tf/facebook/data/query_images/
Q10656,Q10656,/tf/facebook/data/query_images/
Q10657,Q10657,/tf/facebook/data/query_images/
Q10658,Q10658,/tf/facebook/data/query_images/
Q10659,Q10659,/tf/facebook/data/query_images/
Q10660,Q10660,/tf/facebook/data/query_images/
Q10661,Q10661,/tf/facebook/data/query_images/
Q10662,Q10662,/tf/facebook/data/query_images/
Q10663,Q10663,/tf/facebook/data/query_images/
Q10664,Q10664,/tf/facebook/data/query_images/
Q10665,Q10665,/tf/facebook/data/query_images/
Q10666,Q10666,/tf/facebook/data/query_images/
Q10667,Q10667,/tf/facebook/data/query_images/
Q10668,Q10668,/tf/facebook/data/query_images/
Q10669,Q10669,/tf/facebook/data/query_images/
Q10670,Q10670,/tf/facebook/data/query_images/
Q10671,Q10671,/tf/facebook/data/query_images/
Q10672,Q10672,/tf/facebook/data/query_images/
Q10673,Q10673,/tf/facebook/data/query_images/
Q10674,Q10674,/tf/facebook/data/query_images/
Q10675,Q10675,/tf/facebook/data/query_images/
Q10676,Q10676,/tf/facebook/data/query_images/
Q10677,Q10677,/tf/facebook/data/query_images/
Q10678,Q10678,/tf/facebook/data/query_images/
Q10679,Q10679,/tf/facebook/data/query_images/
Q10680,Q10680,/tf/facebook/data/query_images/
Q10681,Q10681,/tf/facebook/data/query_images/
Q10682,Q10682,/tf/facebook/data/query_images/
Q10683,Q10683,/tf/facebook/data/query_images/
Q10684,Q10684,/tf/facebook/data/query_images/
Q10685,Q10685,/tf/facebook/data/query_images/
Q10686,Q10686,/tf/facebook/data/query_images/
Q10687,Q10687,/tf/facebook/data/query_images/
Q10688,Q10688,/tf/facebook/data/query_images/
Q10689,Q10689,/tf/facebook/data/query_images/
Q10690,Q10690,/tf/facebook/data/query_images/
Q10691,Q10691,/tf/facebook/data/query_images/
Q10692,Q10692,/tf/facebook/data/query_images/
Q10693,Q10693,/tf/facebook/data/query_images/
Q10694,Q10694,/tf/facebook/data/query_images/
Q10695,Q10695,/tf/facebook/data/query_images/
Q10696,Q10696,/tf/facebook/data/query_images/
Q10697,Q10697,/tf/facebook/data/query_images/
Q10698,Q10698,/tf/facebook/data/query_images/
Q10699,Q10699,/tf/facebook/data/query_images/
Q10700,Q10700,/tf/facebook/data/query_images/
Q10701,Q10701,/tf/facebook/data/query_images/
Q10702,Q10702,/tf/facebook/data/query_images/
Q10703,Q10703,/tf/facebook/data/query_images/
Q10704,Q10704,/tf/facebook/data/query_images/
Q10705,Q10705,/tf/facebook/data/query_images/
Q10706,Q10706,/tf/facebook/data/query_images/
Q10707,Q10707,/tf/facebook/data/query_images/
Q10708,Q10708,/tf/facebook/data/query_images/
Q10709,Q10709,/tf/facebook/data/query_images/
Q10710,Q10710,/tf/facebook/data/query_images/
Q10711,Q10711,/tf/facebook/data/query_images/
Q10712,Q10712,/tf/facebook/data/query_images/
Q10713,Q10713,/tf/facebook/data/query_images/
Q10714,Q10714,/tf/facebook/data/query_images/
Q10715,Q10715,/tf/facebook/data/query_images/
Q10716,Q10716,/tf/facebook/data/query_images/
Q10717,Q10717,/tf/facebook/data/query_images/
Q10718,Q10718,/tf/facebook/data/query_images/
Q10719,Q10719,/tf/facebook/data/query_images/
Q10720,Q10720,/tf/facebook/data/query_images/
Q10721,Q10721,/tf/facebook/data/query_images/
Q10722,Q10722,/tf/facebook/data/query_images/
Q10723,Q10723,/tf/facebook/data/query_images/
Q10724,Q10724,/tf/facebook/data/query_images/
Q10725,Q10725,/tf/facebook/data/query_images/
Q10726,Q10726,/tf/facebook/data/query_images/
Q10727,Q10727,/tf/facebook/data/query_images/
Q10728,Q10728,/tf/facebook/data/query_images/
Q10729,Q10729,/tf/facebook/data/query_images/
Q10730,Q10730,/tf/facebook/data/query_images/
Q10731,Q10731,/tf/facebook/data/query_images/
Q10732,Q10732,/tf/facebook/data/query_images/
Q10733,Q10733,/tf/facebook/data/query_images/
Q10734,Q10734,/tf/facebook/data/query_images/
Q10735,Q10735,/tf/facebook/data/query_images/
Q10736,Q10736,/tf/facebook/data/query_images/
Q10737,Q10737,/tf/facebook/data/query_images/
Q10738,Q10738,/tf/facebook/data/query_images/
Q10739,Q10739,/tf/facebook/data/query_images/
Q10740,Q10740,/tf/facebook/data/query_images/
Q10741,Q10741,/tf/facebook/data/query_images/
Q10742,Q10742,/tf/facebook/data/query_images/
Q10743,Q10743,/tf/facebook/data/query_images/
Q10744,Q10744,/tf/facebook/data/query_images/
Q10745,Q10745,/tf/facebook/data/query_images/
Q10746,Q10746,/tf/facebook/data/query_images/
Q10747,Q10747,/tf/facebook/data/query_images/
Q10748,Q10748,/tf/facebook/data/query_images/
Q10749,Q10749,/tf/facebook/data/query_images/
Q10750,Q10750,/tf/facebook/data/query_images/
Q10751,Q10751,/tf/facebook/data/query_images/
Q10752,Q10752,/tf/facebook/data/query_images/
Q10753,Q10753,/tf/facebook/data/query_images/
Q10754,Q10754,/tf/facebook/data/query_images/
Q10755,Q10755,/tf/facebook/data/query_images/
Q10756,Q10756,/tf/facebook/data/query_images/
Q10757,Q10757,/tf/facebook/data/query_images/
Q10758,Q10758,/tf/facebook/data/query_images/
Q10759,Q10759,/tf/facebook/data/query_images/
Q10760,Q10760,/tf/facebook/data/query_images/
Q10761,Q10761,/tf/facebook/data/query_images/
Q10762,Q10762,/tf/facebook/data/query_images/
Q10763,Q10763,/tf/facebook/data/query_images/
Q10764,Q10764,/tf/facebook/data/query_images/
Q10765,Q10765,/tf/facebook/data/query_images/
Q10766,Q10766,/tf/facebook/data/query_images/
Q10767,Q10767,/tf/facebook/data/query_images/
Q10768,Q10768,/tf/facebook/data/query_images/
Q10769,Q10769,/tf/facebook/data/query_images/
Q10770,Q10770,/tf/facebook/data/query_images/
Q10771,Q10771,/tf/facebook/data/query_images/
Q10772,Q10772,/tf/facebook/data/query_images/
Q10773,Q10773,/tf/facebook/data/query_images/
Q10774,Q10774,/tf/facebook/data/query_images/
Q10775,Q10775,/tf/facebook/data/query_images/
Q10776,Q10776,/tf/facebook/data/query_images/
Q10777,Q10777,/tf/facebook/data/query_images/
Q10778,Q10778,/tf/facebook/data/query_images/
Q10779,Q10779,/tf/facebook/data/query_images/
Q10780,Q10780,/tf/facebook/data/query_images/
Q10781,Q10781,/tf/facebook/data/query_images/
Q10782,Q10782,/tf/facebook/data/query_images/
Q10783,Q10783,/tf/facebook/data/query_images/
Q10784,Q10784,/tf/facebook/data/query_images/
Q10785,Q10785,/tf/facebook/data/query_images/
Q10786,Q10786,/tf/facebook/data/query_images/
Q10787,Q10787,/tf/facebook/data/query_images/
Q10788,Q10788,/tf/facebook/data/query_images/
Q10789,Q10789,/tf/facebook/data/query_images/
Q10790,Q10790,/tf/facebook/data/query_images/
Q10791,Q10791,/tf/facebook/data/query_images/
Q10792,Q10792,/tf/facebook/data/query_images/
Q10793,Q10793,/tf/facebook/data/query_images/
Q10794,Q10794,/tf/facebook/data/query_images/
Q10795,Q10795,/tf/facebook/data/query_images/
Q10796,Q10796,/tf/facebook/data/query_images/
Q10797,Q10797,/tf/facebook/data/query_images/
Q10798,Q10798,/tf/facebook/data/query_images/
Q10799,Q10799,/tf/facebook/data/query_images/
Q10800,Q10800,/tf/facebook/data/query_images/
Q10801,Q10801,/tf/facebook/data/query_images/
Q10802,Q10802,/tf/facebook/data/query_images/
Q10803,Q10803,/tf/facebook/data/query_images/
Q10804,Q10804,/tf/facebook/data/query_images/
Q10805,Q10805,/tf/facebook/data/query_images/
Q10806,Q10806,/tf/facebook/data/query_images/
Q10807,Q10807,/tf/facebook/data/query_images/
Q10808,Q10808,/tf/facebook/data/query_images/
Q10809,Q10809,/tf/facebook/data/query_images/
Q10810,Q10810,/tf/facebook/data/query_images/
Q10811,Q10811,/tf/facebook/data/query_images/
Q10812,Q10812,/tf/facebook/data/query_images/
Q10813,Q10813,/tf/facebook/data/query_images/
Q10814,Q10814,/tf/facebook/data/query_images/
Q10815,Q10815,/tf/facebook/data/query_images/
Q10816,Q10816,/tf/facebook/data/query_images/
Q10817,Q10817,/tf/facebook/data/query_images/
Q10818,Q10818,/tf/facebook/data/query_images/
Q10819,Q10819,/tf/facebook/data/query_images/
Q10820,Q10820,/tf/facebook/data/query_images/
Q10821,Q10821,/tf/facebook/data/query_images/
Q10822,Q10822,/tf/facebook/data/query_images/
Q10823,Q10823,/tf/facebook/data/query_images/
Q10824,Q10824,/tf/facebook/data/query_images/
Q10825,Q10825,/tf/facebook/data/query_images/
Q10826,Q10826,/tf/facebook/data/query_images/
Q10827,Q10827,/tf/facebook/data/query_images/
Q10828,Q10828,/tf/facebook/data/query_images/
Q10829,Q10829,/tf/facebook/data/query_images/
Q10830,Q10830,/tf/facebook/data/query_images/
Q10831,Q10831,/tf/facebook/data/query_images/
Q10832,Q10832,/tf/facebook/data/query_images/
Q10833,Q10833,/tf/facebook/data/query_images/
Q10834,Q10834,/tf/facebook/data/query_images/
Q10835,Q10835,/tf/facebook/data/query_images/
Q10836,Q10836,/tf/facebook/data/query_images/
Q10837,Q10837,/tf/facebook/data/query_images/
Q10838,Q10838,/tf/facebook/data/query_images/
Q10839,Q10839,/tf/facebook/data/query_images/
Q10840,Q10840,/tf/facebook/data/query_images/
Q10841,Q10841,/tf/facebook/data/query_images/
Q10842,Q10842,/tf/facebook/data/query_images/
Q10843,Q10843,/tf/facebook/data/query_images/
Q10844,Q10844,/tf/facebook/data/query_images/
Q10845,Q10845,/tf/facebook/data/query_images/
Q10846,Q10846,/tf/facebook/data/query_images/
Q10847,Q10847,/tf/facebook/data/query_images/
Q10848,Q10848,/tf/facebook/data/query_images/
Q10849,Q10849,/tf/facebook/data/query_images/
Q10850,Q10850,/tf/facebook/data/query_images/
Q10851,Q10851,/tf/facebook/data/query_images/
Q10852,Q10852,/tf/facebook/data/query_images/
Q10853,Q10853,/tf/facebook/data/query_images/
Q10854,Q10854,/tf/facebook/data/query_images/
Q10855,Q10855,/tf/facebook/data/query_images/
Q10856,Q10856,/tf/facebook/data/query_images/
Q10857,Q10857,/tf/facebook/data/query_images/
Q10858,Q10858,/tf/facebook/data/query_images/
Q10859,Q10859,/tf/facebook/data/query_images/
Q10860,Q10860,/tf/facebook/data/query_images/
Q10861,Q10861,/tf/facebook/data/query_images/
Q10862,Q10862,/tf/facebook/data/query_images/
Q10863,Q10863,/tf/facebook/data/query_images/
Q10864,Q10864,/tf/facebook/data/query_images/
Q10865,Q10865,/tf/facebook/data/query_images/
Q10866,Q10866,/tf/facebook/data/query_images/
Q10867,Q10867,/tf/facebook/data/query_images/
Q10868,Q10868,/tf/facebook/data/query_images/
Q10869,Q10869,/tf/facebook/data/query_images/
Q10870,Q10870,/tf/facebook/data/query_images/
Q10871,Q10871,/tf/facebook/data/query_images/
Q10872,Q10872,/tf/facebook/data/query_images/
Q10873,Q10873,/tf/facebook/data/query_images/
Q10874,Q10874,/tf/facebook/data/query_images/
Q10875,Q10875,/tf/facebook/data/query_images/
Q10876,Q10876,/tf/facebook/data/query_images/
Q10877,Q10877,/tf/facebook/data/query_images/
Q10878,Q10878,/tf/facebook/data/query_images/
Q10879,Q10879,/tf/facebook/data/query_images/
Q10880,Q10880,/tf/facebook/data/query_images/
Q10881,Q10881,/tf/facebook/data/query_images/
Q10882,Q10882,/tf/facebook/data/query_images/
Q10883,Q10883,/tf/facebook/data/query_images/
Q10884,Q10884,/tf/facebook/data/query_images/
Q10885,Q10885,/tf/facebook/data/query_images/
Q10886,Q10886,/tf/facebook/data/query_images/
Q10887,Q10887,/tf/facebook/data/query_images/
Q10888,Q10888,/tf/facebook/data/query_images/
Q10889,Q10889,/tf/facebook/data/query_images/
Q10890,Q10890,/tf/facebook/data/query_images/
Q10891,Q10891,/tf/facebook/data/query_images/
Q10892,Q10892,/tf/facebook/data/query_images/
Q10893,Q10893,/tf/facebook/data/query_images/
Q10894,Q10894,/tf/facebook/data/query_images/
Q10895,Q10895,/tf/facebook/data/query_images/
Q10896,Q10896,/tf/facebook/data/query_images/
Q10897,Q10897,/tf/facebook/data/query_images/
Q10898,Q10898,/tf/facebook/data/query_images/
Q10899,Q10899,/tf/facebook/data/query_images/
Q10900,Q10900,/tf/facebook/data/query_images/
Q10901,Q10901,/tf/facebook/data/query_images/
Q10902,Q10902,/tf/facebook/data/query_images/
Q10903,Q10903,/tf/facebook/data/query_images/
Q10904,Q10904,/tf/facebook/data/query_images/
Q10905,Q10905,/tf/facebook/data/query_images/
Q10906,Q10906,/tf/facebook/data/query_images/
Q10907,Q10907,/tf/facebook/data/query_images/
Q10908,Q10908,/tf/facebook/data/query_images/
Q10909,Q10909,/tf/facebook/data/query_images/
Q10910,Q10910,/tf/facebook/data/query_images/
Q10911,Q10911,/tf/facebook/data/query_images/
Q10912,Q10912,/tf/facebook/data/query_images/
Q10913,Q10913,/tf/facebook/data/query_images/
Q10914,Q10914,/tf/facebook/data/query_images/
Q10915,Q10915,/tf/facebook/data/query_images/
Q10916,Q10916,/tf/facebook/data/query_images/
Q10917,Q10917,/tf/facebook/data/query_images/
Q10918,Q10918,/tf/facebook/data/query_images/
Q10919,Q10919,/tf/facebook/data/query_images/
Q10920,Q10920,/tf/facebook/data/query_images/
Q10921,Q10921,/tf/facebook/data/query_images/
Q10922,Q10922,/tf/facebook/data/query_images/
Q10923,Q10923,/tf/facebook/data/query_images/
Q10924,Q10924,/tf/facebook/data/query_images/
Q10925,Q10925,/tf/facebook/data/query_images/
Q10926,Q10926,/tf/facebook/data/query_images/
Q10927,Q10927,/tf/facebook/data/query_images/
Q10928,Q10928,/tf/facebook/data/query_images/
Q10929,Q10929,/tf/facebook/data/query_images/
Q10930,Q10930,/tf/facebook/data/query_images/
Q10931,Q10931,/tf/facebook/data/query_images/
Q10932,Q10932,/tf/facebook/data/query_images/
Q10933,Q10933,/tf/facebook/data/query_images/
Q10934,Q10934,/tf/facebook/data/query_images/
Q10935,Q10935,/tf/facebook/data/query_images/
Q10936,Q10936,/tf/facebook/data/query_images/
Q10937,Q10937,/tf/facebook/data/query_images/
Q10938,Q10938,/tf/facebook/data/query_images/
Q10939,Q10939,/tf/facebook/data/query_images/
Q10940,Q10940,/tf/facebook/data/query_images/
Q10941,Q10941,/tf/facebook/data/query_images/
Q10942,Q10942,/tf/facebook/data/query_images/
Q10943,Q10943,/tf/facebook/data/query_images/
Q10944,Q10944,/tf/facebook/data/query_images/
Q10945,Q10945,/tf/facebook/data/query_images/
Q10946,Q10946,/tf/facebook/data/query_images/
Q10947,Q10947,/tf/facebook/data/query_images/
Q10948,Q10948,/tf/facebook/data/query_images/
Q10949,Q10949,/tf/facebook/data/query_images/
Q10950,Q10950,/tf/facebook/data/query_images/
Q10951,Q10951,/tf/facebook/data/query_images/
Q10952,Q10952,/tf/facebook/data/query_images/
Q10953,Q10953,/tf/facebook/data/query_images/
Q10954,Q10954,/tf/facebook/data/query_images/
Q10955,Q10955,/tf/facebook/data/query_images/
Q10956,Q10956,/tf/facebook/data/query_images/
Q10957,Q10957,/tf/facebook/data/query_images/
Q10958,Q10958,/tf/facebook/data/query_images/
Q10959,Q10959,/tf/facebook/data/query_images/
Q10960,Q10960,/tf/facebook/data/query_images/
Q10961,Q10961,/tf/facebook/data/query_images/
Q10962,Q10962,/tf/facebook/data/query_images/
Q10963,Q10963,/tf/facebook/data/query_images/
Q10964,Q10964,/tf/facebook/data/query_images/
Q10965,Q10965,/tf/facebook/data/query_images/
Q10966,Q10966,/tf/facebook/data/query_images/
Q10967,Q10967,/tf/facebook/data/query_images/
Q10968,Q10968,/tf/facebook/data/query_images/
Q10969,Q10969,/tf/facebook/data/query_images/
Q10970,Q10970,/tf/facebook/data/query_images/
Q10971,Q10971,/tf/facebook/data/query_images/
Q10972,Q10972,/tf/facebook/data/query_images/
Q10973,Q10973,/tf/facebook/data/query_images/
Q10974,Q10974,/tf/facebook/data/query_images/
Q10975,Q10975,/tf/facebook/data/query_images/
Q10976,Q10976,/tf/facebook/data/query_images/
Q10977,Q10977,/tf/facebook/data/query_images/
Q10978,Q10978,/tf/facebook/data/query_images/
Q10979,Q10979,/tf/facebook/data/query_images/
Q10980,Q10980,/tf/facebook/data/query_images/
Q10981,Q10981,/tf/facebook/data/query_images/
Q10982,Q10982,/tf/facebook/data/query_images/
Q10983,Q10983,/tf/facebook/data/query_images/
Q10984,Q10984,/tf/facebook/data/query_images/
Q10985,Q10985,/tf/facebook/data/query_images/
Q10986,Q10986,/tf/facebook/data/query_images/
Q10987,Q10987,/tf/facebook/data/query_images/
Q10988,Q10988,/tf/facebook/data/query_images/
Q10989,Q10989,/tf/facebook/data/query_images/
Q10990,Q10990,/tf/facebook/data/query_images/
Q10991,Q10991,/tf/facebook/data/query_images/
Q10992,Q10992,/tf/facebook/data/query_images/
Q10993,Q10993,/tf/facebook/data/query_images/
Q10994,Q10994,/tf/facebook/data/query_images/
Q10995,Q10995,/tf/facebook/data/query_images/
Q10996,Q10996,/tf/facebook/data/query_images/
Q10997,Q10997,/tf/facebook/data/query_images/
Q10998,Q10998,/tf/facebook/data/query_images/
Q10999,Q10999,/tf/facebook/data/query_images/
Q11000,Q11000,/tf/facebook/data/query_images/
Q11001,Q11001,/tf/facebook/data/query_images/
Q11002,Q11002,/tf/facebook/data/query_images/
Q11003,Q11003,/tf/facebook/data/query_images/
Q11004,Q11004,/tf/facebook/data/query_images/
Q11005,Q11005,/tf/facebook/data/query_images/
Q11006,Q11006,/tf/facebook/data/query_images/
Q11007,Q11007,/tf/facebook/data/query_images/
Q11008,Q11008,/tf/facebook/data/query_images/
Q11009,Q11009,/tf/facebook/data/query_images/
Q11010,Q11010,/tf/facebook/data/query_images/
Q11011,Q11011,/tf/facebook/data/query_images/
Q11012,Q11012,/tf/facebook/data/query_images/
Q11013,Q11013,/tf/facebook/data/query_images/
Q11014,Q11014,/tf/facebook/data/query_images/
Q11015,Q11015,/tf/facebook/data/query_images/
Q11016,Q11016,/tf/facebook/data/query_images/
Q11017,Q11017,/tf/facebook/data/query_images/
Q11018,Q11018,/tf/facebook/data/query_images/
Q11019,Q11019,/tf/facebook/data/query_images/
Q11020,Q11020,/tf/facebook/data/query_images/
Q11021,Q11021,/tf/facebook/data/query_images/
Q11022,Q11022,/tf/facebook/data/query_images/
Q11023,Q11023,/tf/facebook/data/query_images/
Q11024,Q11024,/tf/facebook/data/query_images/
Q11025,Q11025,/tf/facebook/data/query_images/
Q11026,Q11026,/tf/facebook/data/query_images/
Q11027,Q11027,/tf/facebook/data/query_images/
Q11028,Q11028,/tf/facebook/data/query_images/
Q11029,Q11029,/tf/facebook/data/query_images/
Q11030,Q11030,/tf/facebook/data/query_images/
Q11031,Q11031,/tf/facebook/data/query_images/
Q11032,Q11032,/tf/facebook/data/query_images/
Q11033,Q11033,/tf/facebook/data/query_images/
Q11034,Q11034,/tf/facebook/data/query_images/
Q11035,Q11035,/tf/facebook/data/query_images/
Q11036,Q11036,/tf/facebook/data/query_images/
Q11037,Q11037,/tf/facebook/data/query_images/
Q11038,Q11038,/tf/facebook/data/query_images/
Q11039,Q11039,/tf/facebook/data/query_images/
Q11040,Q11040,/tf/facebook/data/query_images/
Q11041,Q11041,/tf/facebook/data/query_images/
Q11042,Q11042,/tf/facebook/data/query_images/
Q11043,Q11043,/tf/facebook/data/query_images/
Q11044,Q11044,/tf/facebook/data/query_images/
Q11045,Q11045,/tf/facebook/data/query_images/
Q11046,Q11046,/tf/facebook/data/query_images/
Q11047,Q11047,/tf/facebook/data/query_images/
Q11048,Q11048,/tf/facebook/data/query_images/
Q11049,Q11049,/tf/facebook/data/query_images/
Q11050,Q11050,/tf/facebook/data/query_images/
Q11051,Q11051,/tf/facebook/data/query_images/
Q11052,Q11052,/tf/facebook/data/query_images/
Q11053,Q11053,/tf/facebook/data/query_images/
Q11054,Q11054,/tf/facebook/data/query_images/
Q11055,Q11055,/tf/facebook/data/query_images/
Q11056,Q11056,/tf/facebook/data/query_images/
Q11057,Q11057,/tf/facebook/data/query_images/
Q11058,Q11058,/tf/facebook/data/query_images/
Q11059,Q11059,/tf/facebook/data/query_images/
Q11060,Q11060,/tf/facebook/data/query_images/
Q11061,Q11061,/tf/facebook/data/query_images/
Q11062,Q11062,/tf/facebook/data/query_images/
Q11063,Q11063,/tf/facebook/data/query_images/
Q11064,Q11064,/tf/facebook/data/query_images/
Q11065,Q11065,/tf/facebook/data/query_images/
Q11066,Q11066,/tf/facebook/data/query_images/
Q11067,Q11067,/tf/facebook/data/query_images/
Q11068,Q11068,/tf/facebook/data/query_images/
Q11069,Q11069,/tf/facebook/data/query_images/
Q11070,Q11070,/tf/facebook/data/query_images/
Q11071,Q11071,/tf/facebook/data/query_images/
Q11072,Q11072,/tf/facebook/data/query_images/
Q11073,Q11073,/tf/facebook/data/query_images/
Q11074,Q11074,/tf/facebook/data/query_images/
Q11075,Q11075,/tf/facebook/data/query_images/
Q11076,Q11076,/tf/facebook/data/query_images/
Q11077,Q11077,/tf/facebook/data/query_images/
Q11078,Q11078,/tf/facebook/data/query_images/
Q11079,Q11079,/tf/facebook/data/query_images/
Q11080,Q11080,/tf/facebook/data/query_images/
Q11081,Q11081,/tf/facebook/data/query_images/
Q11082,Q11082,/tf/facebook/data/query_images/
Q11083,Q11083,/tf/facebook/data/query_images/
Q11084,Q11084,/tf/facebook/data/query_images/
Q11085,Q11085,/tf/facebook/data/query_images/
Q11086,Q11086,/tf/facebook/data/query_images/
Q11087,Q11087,/tf/facebook/data/query_images/
Q11088,Q11088,/tf/facebook/data/query_images/
Q11089,Q11089,/tf/facebook/data/query_images/
Q11090,Q11090,/tf/facebook/data/query_images/
Q11091,Q11091,/tf/facebook/data/query_images/
Q11092,Q11092,/tf/facebook/data/query_images/
Q11093,Q11093,/tf/facebook/data/query_images/
Q11094,Q11094,/tf/facebook/data/query_images/
Q11095,Q11095,/tf/facebook/data/query_images/
Q11096,Q11096,/tf/facebook/data/query_images/
Q11097,Q11097,/tf/facebook/data/query_images/
Q11098,Q11098,/tf/facebook/data/query_images/
Q11099,Q11099,/tf/facebook/data/query_images/
Q11100,Q11100,/tf/facebook/data/query_images/
Q11101,Q11101,/tf/facebook/data/query_images/
Q11102,Q11102,/tf/facebook/data/query_images/
Q11103,Q11103,/tf/facebook/data/query_images/
Q11104,Q11104,/tf/facebook/data/query_images/
Q11105,Q11105,/tf/facebook/data/query_images/
Q11106,Q11106,/tf/facebook/data/query_images/
