query_id,label,img_folder
Q12669,2578,/tf/facebook/data/query_images/
Q12670,2579,/tf/facebook/data/query_images/
Q12683,2580,/tf/facebook/data/query_images/
Q12700,2581,/tf/facebook/data/query_images/
Q12703,2582,/tf/facebook/data/query_images/
Q12704,2583,/tf/facebook/data/query_images/
Q12710,2584,/tf/facebook/data/query_images/
Q12718,2585,/tf/facebook/data/query_images/
Q12719,2586,/tf/facebook/data/query_images/
Q12722,2587,/tf/facebook/data/query_images/
Q12731,2588,/tf/facebook/data/query_images/
Q12737,2589,/tf/facebook/data/query_images/
Q12742,2590,/tf/facebook/data/query_images/
Q12746,2591,/tf/facebook/data/query_images/
Q12751,2592,/tf/facebook/data/query_images/
Q12757,2593,/tf/facebook/data/query_images/
Q12780,2594,/tf/facebook/data/query_images/
Q12790,2595,/tf/facebook/data/query_images/
Q12791,2596,/tf/facebook/data/query_images/
Q12794,2597,/tf/facebook/data/query_images/
Q12797,2598,/tf/facebook/data/query_images/
Q12804,2599,/tf/facebook/data/query_images/
Q12805,2600,/tf/facebook/data/query_images/
Q12809,2601,/tf/facebook/data/query_images/
Q12810,2602,/tf/facebook/data/query_images/
Q12812,2603,/tf/facebook/data/query_images/
Q12827,2604,/tf/facebook/data/query_images/
Q12830,2605,/tf/facebook/data/query_images/
Q12834,2606,/tf/facebook/data/query_images/
Q12835,2607,/tf/facebook/data/query_images/
Q12836,2608,/tf/facebook/data/query_images/
Q12868,2609,/tf/facebook/data/query_images/
Q12869,2610,/tf/facebook/data/query_images/
Q12873,2611,/tf/facebook/data/query_images/
Q12874,2612,/tf/facebook/data/query_images/
Q12875,2613,/tf/facebook/data/query_images/
Q12879,2614,/tf/facebook/data/query_images/
Q12880,2615,/tf/facebook/data/query_images/
Q12882,2616,/tf/facebook/data/query_images/
Q12900,2617,/tf/facebook/data/query_images/
Q12903,2618,/tf/facebook/data/query_images/
Q12905,2619,/tf/facebook/data/query_images/
Q12922,2620,/tf/facebook/data/query_images/
Q12929,2621,/tf/facebook/data/query_images/
Q12932,2622,/tf/facebook/data/query_images/
Q12938,2623,/tf/facebook/data/query_images/
Q12951,2624,/tf/facebook/data/query_images/
Q12955,2625,/tf/facebook/data/query_images/
Q12962,2626,/tf/facebook/data/query_images/
Q12967,2627,/tf/facebook/data/query_images/
Q12973,2628,/tf/facebook/data/query_images/
Q12975,2629,/tf/facebook/data/query_images/
Q12979,2630,/tf/facebook/data/query_images/
Q12983,2631,/tf/facebook/data/query_images/
Q12987,2632,/tf/facebook/data/query_images/
Q12994,2633,/tf/facebook/data/query_images/
Q12995,2634,/tf/facebook/data/query_images/
Q13001,2635,/tf/facebook/data/query_images/
Q13006,2636,/tf/facebook/data/query_images/
Q13009,2637,/tf/facebook/data/query_images/
Q13026,2638,/tf/facebook/data/query_images/
Q13027,2639,/tf/facebook/data/query_images/
Q13032,2640,/tf/facebook/data/query_images/
Q13037,2641,/tf/facebook/data/query_images/
Q13045,2642,/tf/facebook/data/query_images/
Q13048,2643,/tf/facebook/data/query_images/
Q13051,2644,/tf/facebook/data/query_images/
Q13062,2645,/tf/facebook/data/query_images/
Q13065,2646,/tf/facebook/data/query_images/
Q13066,2647,/tf/facebook/data/query_images/
Q13067,2648,/tf/facebook/data/query_images/
Q13069,2649,/tf/facebook/data/query_images/
Q13078,2650,/tf/facebook/data/query_images/
Q13080,2651,/tf/facebook/data/query_images/
Q13084,2652,/tf/facebook/data/query_images/
Q13099,2653,/tf/facebook/data/query_images/
Q13111,2654,/tf/facebook/data/query_images/
Q13112,2655,/tf/facebook/data/query_images/
Q13114,2656,/tf/facebook/data/query_images/
Q13116,2657,/tf/facebook/data/query_images/
Q13129,2658,/tf/facebook/data/query_images/
Q13137,2659,/tf/facebook/data/query_images/
Q13141,2660,/tf/facebook/data/query_images/
Q13142,2661,/tf/facebook/data/query_images/
Q13144,2662,/tf/facebook/data/query_images/
Q13146,2663,/tf/facebook/data/query_images/
Q13152,2664,/tf/facebook/data/query_images/
Q13154,2665,/tf/facebook/data/query_images/
Q13159,2666,/tf/facebook/data/query_images/
Q13166,2667,/tf/facebook/data/query_images/
Q13172,2668,/tf/facebook/data/query_images/
Q13185,2669,/tf/facebook/data/query_images/
Q13189,2670,/tf/facebook/data/query_images/
Q13193,2671,/tf/facebook/data/query_images/
Q13199,2672,/tf/facebook/data/query_images/
Q13201,2673,/tf/facebook/data/query_images/
Q13203,2674,/tf/facebook/data/query_images/
Q13208,2675,/tf/facebook/data/query_images/
Q13209,2676,/tf/facebook/data/query_images/
Q13215,2677,/tf/facebook/data/query_images/
Q13218,2678,/tf/facebook/data/query_images/
Q13219,2679,/tf/facebook/data/query_images/
Q13221,2680,/tf/facebook/data/query_images/
Q13229,2681,/tf/facebook/data/query_images/
Q13234,2682,/tf/facebook/data/query_images/
Q13238,2683,/tf/facebook/data/query_images/
Q13239,2684,/tf/facebook/data/query_images/
Q13242,2685,/tf/facebook/data/query_images/
Q13245,2686,/tf/facebook/data/query_images/
Q13247,2687,/tf/facebook/data/query_images/
Q13251,2688,/tf/facebook/data/query_images/
Q13258,2689,/tf/facebook/data/query_images/
Q13261,2690,/tf/facebook/data/query_images/
Q13264,2691,/tf/facebook/data/query_images/
Q13268,2692,/tf/facebook/data/query_images/
Q13272,2693,/tf/facebook/data/query_images/
Q13275,2694,/tf/facebook/data/query_images/
Q13277,2695,/tf/facebook/data/query_images/
Q13278,2696,/tf/facebook/data/query_images/
Q13279,2697,/tf/facebook/data/query_images/
Q13281,2698,/tf/facebook/data/query_images/
Q13282,2699,/tf/facebook/data/query_images/
Q13284,2700,/tf/facebook/data/query_images/
Q13292,2701,/tf/facebook/data/query_images/
Q13294,2702,/tf/facebook/data/query_images/
Q13304,2703,/tf/facebook/data/query_images/
Q13305,2704,/tf/facebook/data/query_images/
Q13311,2705,/tf/facebook/data/query_images/
Q13313,2706,/tf/facebook/data/query_images/
Q13316,2707,/tf/facebook/data/query_images/
Q13324,2708,/tf/facebook/data/query_images/
Q13337,2709,/tf/facebook/data/query_images/
Q13340,2710,/tf/facebook/data/query_images/
Q13342,2711,/tf/facebook/data/query_images/
Q13345,2712,/tf/facebook/data/query_images/
Q13348,2713,/tf/facebook/data/query_images/
Q13354,2714,/tf/facebook/data/query_images/
Q13357,2715,/tf/facebook/data/query_images/
Q13359,2716,/tf/facebook/data/query_images/
Q13362,2717,/tf/facebook/data/query_images/
Q13381,2718,/tf/facebook/data/query_images/
Q13382,2719,/tf/facebook/data/query_images/
Q13383,2720,/tf/facebook/data/query_images/
Q13385,2721,/tf/facebook/data/query_images/
Q13387,2722,/tf/facebook/data/query_images/
Q13392,2723,/tf/facebook/data/query_images/
Q13393,2724,/tf/facebook/data/query_images/
Q13401,2725,/tf/facebook/data/query_images/
Q13404,2726,/tf/facebook/data/query_images/
Q13423,2727,/tf/facebook/data/query_images/
Q13438,2728,/tf/facebook/data/query_images/
Q13452,2729,/tf/facebook/data/query_images/
Q13456,2730,/tf/facebook/data/query_images/
Q13466,2731,/tf/facebook/data/query_images/
Q13477,2732,/tf/facebook/data/query_images/
Q13490,2733,/tf/facebook/data/query_images/
Q13495,2734,/tf/facebook/data/query_images/
Q13500,2735,/tf/facebook/data/query_images/
Q13501,2736,/tf/facebook/data/query_images/
Q13503,2737,/tf/facebook/data/query_images/
Q13505,2738,/tf/facebook/data/query_images/
Q13508,2739,/tf/facebook/data/query_images/
Q13526,2740,/tf/facebook/data/query_images/
Q13529,2741,/tf/facebook/data/query_images/
Q13531,2742,/tf/facebook/data/query_images/
Q13532,2743,/tf/facebook/data/query_images/
Q13537,2744,/tf/facebook/data/query_images/
Q13547,2745,/tf/facebook/data/query_images/
Q13554,2746,/tf/facebook/data/query_images/
Q13568,2747,/tf/facebook/data/query_images/
Q13569,2748,/tf/facebook/data/query_images/
Q13572,2749,/tf/facebook/data/query_images/
Q13574,2750,/tf/facebook/data/query_images/
Q13577,2751,/tf/facebook/data/query_images/
Q13582,2752,/tf/facebook/data/query_images/
Q13594,2753,/tf/facebook/data/query_images/
Q13595,2754,/tf/facebook/data/query_images/
Q13596,2755,/tf/facebook/data/query_images/
Q13598,2756,/tf/facebook/data/query_images/
Q13604,2757,/tf/facebook/data/query_images/
Q13609,2758,/tf/facebook/data/query_images/
Q13618,2759,/tf/facebook/data/query_images/
Q13620,2760,/tf/facebook/data/query_images/
Q13623,2761,/tf/facebook/data/query_images/
Q13636,2762,/tf/facebook/data/query_images/
Q13640,2763,/tf/facebook/data/query_images/
Q13654,2764,/tf/facebook/data/query_images/
Q13661,2765,/tf/facebook/data/query_images/
Q13664,2766,/tf/facebook/data/query_images/
Q13676,2767,/tf/facebook/data/query_images/
Q13678,2768,/tf/facebook/data/query_images/
Q13679,2769,/tf/facebook/data/query_images/
Q13684,2770,/tf/facebook/data/query_images/
Q13689,2771,/tf/facebook/data/query_images/
Q13692,2772,/tf/facebook/data/query_images/
Q13696,2773,/tf/facebook/data/query_images/
Q13697,2774,/tf/facebook/data/query_images/
Q13701,2775,/tf/facebook/data/query_images/
Q13713,2776,/tf/facebook/data/query_images/
Q13718,2777,/tf/facebook/data/query_images/
Q13734,2778,/tf/facebook/data/query_images/
Q13735,2779,/tf/facebook/data/query_images/
Q13738,2780,/tf/facebook/data/query_images/
Q13739,2781,/tf/facebook/data/query_images/
Q13742,2782,/tf/facebook/data/query_images/
Q13754,2783,/tf/facebook/data/query_images/
Q13759,2784,/tf/facebook/data/query_images/
Q13766,2785,/tf/facebook/data/query_images/
Q13770,2786,/tf/facebook/data/query_images/
Q13778,2787,/tf/facebook/data/query_images/
Q13779,2788,/tf/facebook/data/query_images/
Q13781,2789,/tf/facebook/data/query_images/
Q13784,2790,/tf/facebook/data/query_images/
Q13788,2791,/tf/facebook/data/query_images/
Q13789,2792,/tf/facebook/data/query_images/
Q13801,2793,/tf/facebook/data/query_images/
Q13804,2794,/tf/facebook/data/query_images/
Q13810,2795,/tf/facebook/data/query_images/
Q13820,2796,/tf/facebook/data/query_images/
Q13821,2797,/tf/facebook/data/query_images/
Q13822,2798,/tf/facebook/data/query_images/
Q13824,2799,/tf/facebook/data/query_images/
Q13825,2800,/tf/facebook/data/query_images/
Q13837,2801,/tf/facebook/data/query_images/
Q13847,2802,/tf/facebook/data/query_images/
Q13848,2803,/tf/facebook/data/query_images/
Q13855,2804,/tf/facebook/data/query_images/
Q13856,2805,/tf/facebook/data/query_images/
Q13859,2806,/tf/facebook/data/query_images/
Q13869,2807,/tf/facebook/data/query_images/
Q13876,2808,/tf/facebook/data/query_images/
Q13878,2809,/tf/facebook/data/query_images/
Q13882,2810,/tf/facebook/data/query_images/
Q13883,2811,/tf/facebook/data/query_images/
Q13891,2812,/tf/facebook/data/query_images/
Q13901,2813,/tf/facebook/data/query_images/
Q13903,2814,/tf/facebook/data/query_images/
Q13910,2815,/tf/facebook/data/query_images/
Q13916,2816,/tf/facebook/data/query_images/
Q13926,2817,/tf/facebook/data/query_images/
Q13940,2818,/tf/facebook/data/query_images/
Q13942,2819,/tf/facebook/data/query_images/
Q13943,2820,/tf/facebook/data/query_images/
Q13946,2821,/tf/facebook/data/query_images/
Q13958,2822,/tf/facebook/data/query_images/
Q13962,2823,/tf/facebook/data/query_images/
Q13965,2824,/tf/facebook/data/query_images/
Q13969,2825,/tf/facebook/data/query_images/
Q13982,2826,/tf/facebook/data/query_images/
Q13993,2827,/tf/facebook/data/query_images/
Q13998,2828,/tf/facebook/data/query_images/
Q13999,2829,/tf/facebook/data/query_images/
Q14000,2830,/tf/facebook/data/query_images/
Q14005,2831,/tf/facebook/data/query_images/
Q14007,2832,/tf/facebook/data/query_images/
Q14013,2833,/tf/facebook/data/query_images/
Q14015,2834,/tf/facebook/data/query_images/
Q14024,2835,/tf/facebook/data/query_images/
Q14027,2836,/tf/facebook/data/query_images/
Q14036,2837,/tf/facebook/data/query_images/
Q14037,2838,/tf/facebook/data/query_images/
Q14051,2839,/tf/facebook/data/query_images/
Q14058,2840,/tf/facebook/data/query_images/
Q14077,2841,/tf/facebook/data/query_images/
Q14078,2842,/tf/facebook/data/query_images/
Q14104,2843,/tf/facebook/data/query_images/
Q14107,2844,/tf/facebook/data/query_images/
Q14109,2845,/tf/facebook/data/query_images/
Q14114,2846,/tf/facebook/data/query_images/
Q14116,2847,/tf/facebook/data/query_images/
Q14117,2848,/tf/facebook/data/query_images/
Q14118,2849,/tf/facebook/data/query_images/
Q14125,2850,/tf/facebook/data/query_images/
Q14126,2851,/tf/facebook/data/query_images/
Q14140,2852,/tf/facebook/data/query_images/
Q14149,2853,/tf/facebook/data/query_images/
Q14154,2854,/tf/facebook/data/query_images/
Q14157,2855,/tf/facebook/data/query_images/
Q14161,2856,/tf/facebook/data/query_images/
Q14163,2857,/tf/facebook/data/query_images/
Q14166,2858,/tf/facebook/data/query_images/
Q14177,2859,/tf/facebook/data/query_images/
Q14184,2860,/tf/facebook/data/query_images/
Q14185,2861,/tf/facebook/data/query_images/
Q14187,2862,/tf/facebook/data/query_images/
Q14196,2863,/tf/facebook/data/query_images/
Q14198,2864,/tf/facebook/data/query_images/
Q14201,2865,/tf/facebook/data/query_images/
Q14202,2866,/tf/facebook/data/query_images/
Q14208,2867,/tf/facebook/data/query_images/
Q14213,2868,/tf/facebook/data/query_images/
Q14217,2869,/tf/facebook/data/query_images/
Q14230,2870,/tf/facebook/data/query_images/
Q14231,2871,/tf/facebook/data/query_images/
Q14235,2872,/tf/facebook/data/query_images/
Q14237,2873,/tf/facebook/data/query_images/
Q14241,2874,/tf/facebook/data/query_images/
Q14246,2875,/tf/facebook/data/query_images/
Q14255,2876,/tf/facebook/data/query_images/
Q14266,2877,/tf/facebook/data/query_images/
Q14270,2878,/tf/facebook/data/query_images/
Q14277,2879,/tf/facebook/data/query_images/
Q14287,2880,/tf/facebook/data/query_images/
Q14291,2881,/tf/facebook/data/query_images/
Q14292,2882,/tf/facebook/data/query_images/
Q14295,2883,/tf/facebook/data/query_images/
Q14296,2884,/tf/facebook/data/query_images/
Q14298,2885,/tf/facebook/data/query_images/
Q14308,2886,/tf/facebook/data/query_images/
Q14314,2887,/tf/facebook/data/query_images/
Q14335,2888,/tf/facebook/data/query_images/
Q14336,2889,/tf/facebook/data/query_images/
Q14349,2890,/tf/facebook/data/query_images/
Q14352,2891,/tf/facebook/data/query_images/
Q14366,2892,/tf/facebook/data/query_images/
Q14368,2893,/tf/facebook/data/query_images/
Q14369,2894,/tf/facebook/data/query_images/
Q14370,2895,/tf/facebook/data/query_images/
Q14376,2896,/tf/facebook/data/query_images/
Q14381,2897,/tf/facebook/data/query_images/
Q14386,2898,/tf/facebook/data/query_images/
Q14387,2899,/tf/facebook/data/query_images/
Q14396,2900,/tf/facebook/data/query_images/
Q14397,2901,/tf/facebook/data/query_images/
Q14409,2902,/tf/facebook/data/query_images/
Q14410,2903,/tf/facebook/data/query_images/
Q14414,2904,/tf/facebook/data/query_images/
Q14415,2905,/tf/facebook/data/query_images/
Q14425,2906,/tf/facebook/data/query_images/
Q14427,2907,/tf/facebook/data/query_images/
Q14430,2908,/tf/facebook/data/query_images/
Q14434,2909,/tf/facebook/data/query_images/
Q14436,2910,/tf/facebook/data/query_images/
Q14446,2911,/tf/facebook/data/query_images/
Q14450,2912,/tf/facebook/data/query_images/
Q14458,2913,/tf/facebook/data/query_images/
Q14463,2914,/tf/facebook/data/query_images/
Q14468,2915,/tf/facebook/data/query_images/
Q14470,2916,/tf/facebook/data/query_images/
Q14474,2917,/tf/facebook/data/query_images/
Q14483,2918,/tf/facebook/data/query_images/
Q14488,2919,/tf/facebook/data/query_images/
Q14494,2920,/tf/facebook/data/query_images/
Q14502,2921,/tf/facebook/data/query_images/
Q14504,2922,/tf/facebook/data/query_images/
Q14531,2923,/tf/facebook/data/query_images/
Q14539,2924,/tf/facebook/data/query_images/
Q14540,2925,/tf/facebook/data/query_images/
Q14549,2926,/tf/facebook/data/query_images/
Q14560,2927,/tf/facebook/data/query_images/
Q14566,2928,/tf/facebook/data/query_images/
Q14567,2929,/tf/facebook/data/query_images/
Q14568,2930,/tf/facebook/data/query_images/
Q14569,2931,/tf/facebook/data/query_images/
Q14572,2932,/tf/facebook/data/query_images/
Q14573,2933,/tf/facebook/data/query_images/
Q14576,2934,/tf/facebook/data/query_images/
Q14591,2935,/tf/facebook/data/query_images/
Q14592,2936,/tf/facebook/data/query_images/
Q14593,2937,/tf/facebook/data/query_images/
Q14595,2938,/tf/facebook/data/query_images/
Q14605,2939,/tf/facebook/data/query_images/
Q14606,2940,/tf/facebook/data/query_images/
Q14611,2941,/tf/facebook/data/query_images/
Q14616,2942,/tf/facebook/data/query_images/
Q14627,2943,/tf/facebook/data/query_images/
Q14633,2944,/tf/facebook/data/query_images/
Q14634,2945,/tf/facebook/data/query_images/
Q14638,2946,/tf/facebook/data/query_images/
Q14639,2947,/tf/facebook/data/query_images/
Q14640,2948,/tf/facebook/data/query_images/
Q14646,2949,/tf/facebook/data/query_images/
Q14649,2950,/tf/facebook/data/query_images/
Q14654,2951,/tf/facebook/data/query_images/
Q14657,2952,/tf/facebook/data/query_images/
Q14661,2953,/tf/facebook/data/query_images/
Q14665,2954,/tf/facebook/data/query_images/
Q14669,2955,/tf/facebook/data/query_images/
Q14670,2956,/tf/facebook/data/query_images/
Q14676,2957,/tf/facebook/data/query_images/
Q14680,2958,/tf/facebook/data/query_images/
Q14682,2959,/tf/facebook/data/query_images/
Q14683,2960,/tf/facebook/data/query_images/
Q14684,2961,/tf/facebook/data/query_images/
Q14685,2962,/tf/facebook/data/query_images/
Q14701,2963,/tf/facebook/data/query_images/
Q14703,2964,/tf/facebook/data/query_images/
Q14706,2965,/tf/facebook/data/query_images/
Q14714,2966,/tf/facebook/data/query_images/
Q14717,2967,/tf/facebook/data/query_images/
Q14718,2968,/tf/facebook/data/query_images/
Q14719,2969,/tf/facebook/data/query_images/
Q14722,2970,/tf/facebook/data/query_images/
Q14724,2971,/tf/facebook/data/query_images/
Q14726,2972,/tf/facebook/data/query_images/
Q14732,2973,/tf/facebook/data/query_images/
Q14745,2974,/tf/facebook/data/query_images/
Q14751,2975,/tf/facebook/data/query_images/
Q14757,2976,/tf/facebook/data/query_images/
Q14761,2977,/tf/facebook/data/query_images/
Q14762,2978,/tf/facebook/data/query_images/
Q14770,2979,/tf/facebook/data/query_images/
Q14776,2980,/tf/facebook/data/query_images/
Q14782,2981,/tf/facebook/data/query_images/
Q14783,2982,/tf/facebook/data/query_images/
Q14787,2983,/tf/facebook/data/query_images/
Q14791,2984,/tf/facebook/data/query_images/
Q14797,2985,/tf/facebook/data/query_images/
Q14798,2986,/tf/facebook/data/query_images/
Q14801,2987,/tf/facebook/data/query_images/
Q14807,2988,/tf/facebook/data/query_images/
Q14808,2989,/tf/facebook/data/query_images/
Q14809,2990,/tf/facebook/data/query_images/
Q14814,2991,/tf/facebook/data/query_images/
Q14815,2992,/tf/facebook/data/query_images/
Q14820,2993,/tf/facebook/data/query_images/
Q14821,2994,/tf/facebook/data/query_images/
Q14835,2995,/tf/facebook/data/query_images/
Q14840,2996,/tf/facebook/data/query_images/
Q14857,2997,/tf/facebook/data/query_images/
Q14858,2998,/tf/facebook/data/query_images/
Q14861,2999,/tf/facebook/data/query_images/
Q14863,3000,/tf/facebook/data/query_images/
Q14867,3001,/tf/facebook/data/query_images/
Q14871,3002,/tf/facebook/data/query_images/
Q14872,3003,/tf/facebook/data/query_images/
Q14873,3004,/tf/facebook/data/query_images/
Q14883,3005,/tf/facebook/data/query_images/
Q14884,3006,/tf/facebook/data/query_images/
Q14885,3007,/tf/facebook/data/query_images/
Q14888,3008,/tf/facebook/data/query_images/
Q14907,3009,/tf/facebook/data/query_images/
Q14909,3010,/tf/facebook/data/query_images/
Q14919,3011,/tf/facebook/data/query_images/
Q14921,3012,/tf/facebook/data/query_images/
Q14930,3013,/tf/facebook/data/query_images/
Q14936,3014,/tf/facebook/data/query_images/
Q14939,3015,/tf/facebook/data/query_images/
Q14944,3016,/tf/facebook/data/query_images/
Q14946,3017,/tf/facebook/data/query_images/
Q14958,3018,/tf/facebook/data/query_images/
Q14962,3019,/tf/facebook/data/query_images/
Q14963,3020,/tf/facebook/data/query_images/
Q14966,3021,/tf/facebook/data/query_images/
Q14969,3022,/tf/facebook/data/query_images/
Q14971,3023,/tf/facebook/data/query_images/
Q14977,3024,/tf/facebook/data/query_images/
Q14982,3025,/tf/facebook/data/query_images/
Q14988,3026,/tf/facebook/data/query_images/
Q14990,3027,/tf/facebook/data/query_images/
Q14992,3028,/tf/facebook/data/query_images/
Q14999,3029,/tf/facebook/data/query_images/
Q15000,3030,/tf/facebook/data/query_images/
Q15001,3031,/tf/facebook/data/query_images/
Q15002,3032,/tf/facebook/data/query_images/
Q15003,3033,/tf/facebook/data/query_images/
Q15015,3034,/tf/facebook/data/query_images/
Q15019,3035,/tf/facebook/data/query_images/
Q15021,3036,/tf/facebook/data/query_images/
Q15022,3037,/tf/facebook/data/query_images/
Q15023,3038,/tf/facebook/data/query_images/
Q15024,3039,/tf/facebook/data/query_images/
Q15026,3040,/tf/facebook/data/query_images/
Q15027,3041,/tf/facebook/data/query_images/
Q15036,3042,/tf/facebook/data/query_images/
Q15047,3043,/tf/facebook/data/query_images/
Q15048,3044,/tf/facebook/data/query_images/
Q15052,3045,/tf/facebook/data/query_images/
Q15057,3046,/tf/facebook/data/query_images/
Q15059,3047,/tf/facebook/data/query_images/
Q15077,3048,/tf/facebook/data/query_images/
Q15087,3049,/tf/facebook/data/query_images/
Q15096,3050,/tf/facebook/data/query_images/
Q15109,3051,/tf/facebook/data/query_images/
Q15121,3052,/tf/facebook/data/query_images/
Q15122,3053,/tf/facebook/data/query_images/
Q15130,3054,/tf/facebook/data/query_images/
Q15139,3055,/tf/facebook/data/query_images/
Q15156,3056,/tf/facebook/data/query_images/
Q15159,3057,/tf/facebook/data/query_images/
Q15161,3058,/tf/facebook/data/query_images/
Q15163,3059,/tf/facebook/data/query_images/
Q15177,3060,/tf/facebook/data/query_images/
Q15190,3061,/tf/facebook/data/query_images/
Q15195,3062,/tf/facebook/data/query_images/
Q15198,3063,/tf/facebook/data/query_images/
Q15199,3064,/tf/facebook/data/query_images/
Q15202,3065,/tf/facebook/data/query_images/
Q15210,3066,/tf/facebook/data/query_images/
Q15219,3067,/tf/facebook/data/query_images/
Q15220,3068,/tf/facebook/data/query_images/
Q15223,3069,/tf/facebook/data/query_images/
Q15227,3070,/tf/facebook/data/query_images/
Q15233,3071,/tf/facebook/data/query_images/
Q15237,3072,/tf/facebook/data/query_images/
Q15238,3073,/tf/facebook/data/query_images/
Q15241,3074,/tf/facebook/data/query_images/
Q15243,3075,/tf/facebook/data/query_images/
Q15249,3076,/tf/facebook/data/query_images/
Q15254,3077,/tf/facebook/data/query_images/
Q15257,3078,/tf/facebook/data/query_images/
Q15260,3079,/tf/facebook/data/query_images/
Q15266,3080,/tf/facebook/data/query_images/
Q15297,3081,/tf/facebook/data/query_images/
Q15299,3082,/tf/facebook/data/query_images/
Q15304,3083,/tf/facebook/data/query_images/
Q15320,3084,/tf/facebook/data/query_images/
Q15323,3085,/tf/facebook/data/query_images/
Q15325,3086,/tf/facebook/data/query_images/
Q15326,3087,/tf/facebook/data/query_images/
Q15343,3088,/tf/facebook/data/query_images/
Q15344,3089,/tf/facebook/data/query_images/
Q15345,3090,/tf/facebook/data/query_images/
Q15346,3091,/tf/facebook/data/query_images/
Q15353,3092,/tf/facebook/data/query_images/
Q15363,3093,/tf/facebook/data/query_images/
Q15375,3094,/tf/facebook/data/query_images/
Q15383,3095,/tf/facebook/data/query_images/
Q15386,3096,/tf/facebook/data/query_images/
Q15396,3097,/tf/facebook/data/query_images/
Q15397,3098,/tf/facebook/data/query_images/
Q15402,3099,/tf/facebook/data/query_images/
Q15403,3100,/tf/facebook/data/query_images/
Q15405,3101,/tf/facebook/data/query_images/
Q15406,3102,/tf/facebook/data/query_images/
Q15408,3103,/tf/facebook/data/query_images/
Q15416,3104,/tf/facebook/data/query_images/
Q15438,3105,/tf/facebook/data/query_images/
Q15456,3106,/tf/facebook/data/query_images/
Q15467,3107,/tf/facebook/data/query_images/
Q15486,3108,/tf/facebook/data/query_images/
Q15489,3109,/tf/facebook/data/query_images/
Q15494,3110,/tf/facebook/data/query_images/
Q15497,3111,/tf/facebook/data/query_images/
Q15498,3112,/tf/facebook/data/query_images/
Q15499,3113,/tf/facebook/data/query_images/
Q15512,3114,/tf/facebook/data/query_images/
Q15518,3115,/tf/facebook/data/query_images/
Q15527,3116,/tf/facebook/data/query_images/
Q15548,3117,/tf/facebook/data/query_images/
Q15549,3118,/tf/facebook/data/query_images/
Q15563,3119,/tf/facebook/data/query_images/
Q15567,3120,/tf/facebook/data/query_images/
Q15568,3121,/tf/facebook/data/query_images/
Q15577,3122,/tf/facebook/data/query_images/
Q15578,3123,/tf/facebook/data/query_images/
Q15580,3124,/tf/facebook/data/query_images/
Q15587,3125,/tf/facebook/data/query_images/
Q15592,3126,/tf/facebook/data/query_images/
Q15593,3127,/tf/facebook/data/query_images/
Q15599,3128,/tf/facebook/data/query_images/
Q15606,3129,/tf/facebook/data/query_images/
Q15607,3130,/tf/facebook/data/query_images/
Q15610,3131,/tf/facebook/data/query_images/
Q15623,3132,/tf/facebook/data/query_images/
Q15625,3133,/tf/facebook/data/query_images/
Q15627,3134,/tf/facebook/data/query_images/
Q15629,3135,/tf/facebook/data/query_images/
Q15639,3136,/tf/facebook/data/query_images/
Q15647,3137,/tf/facebook/data/query_images/
Q15652,3138,/tf/facebook/data/query_images/
Q15655,3139,/tf/facebook/data/query_images/
Q15656,3140,/tf/facebook/data/query_images/
Q15658,3141,/tf/facebook/data/query_images/
Q15661,3142,/tf/facebook/data/query_images/
Q15672,3143,/tf/facebook/data/query_images/
Q15683,3144,/tf/facebook/data/query_images/
Q15691,3145,/tf/facebook/data/query_images/
Q15692,3146,/tf/facebook/data/query_images/
Q15694,3147,/tf/facebook/data/query_images/
Q15697,3148,/tf/facebook/data/query_images/
Q15699,3149,/tf/facebook/data/query_images/
Q15705,3150,/tf/facebook/data/query_images/
Q15708,3151,/tf/facebook/data/query_images/
Q15714,3152,/tf/facebook/data/query_images/
Q15715,3153,/tf/facebook/data/query_images/
Q15717,3154,/tf/facebook/data/query_images/
Q15721,3155,/tf/facebook/data/query_images/
Q15723,3156,/tf/facebook/data/query_images/
Q15738,3157,/tf/facebook/data/query_images/
Q15744,3158,/tf/facebook/data/query_images/
Q15761,3159,/tf/facebook/data/query_images/
Q15764,3160,/tf/facebook/data/query_images/
Q15767,3161,/tf/facebook/data/query_images/
Q15768,3162,/tf/facebook/data/query_images/
Q15777,3163,/tf/facebook/data/query_images/
Q15780,3164,/tf/facebook/data/query_images/
Q15782,3165,/tf/facebook/data/query_images/
Q15784,3166,/tf/facebook/data/query_images/
Q15788,3167,/tf/facebook/data/query_images/
Q15790,3168,/tf/facebook/data/query_images/
Q15791,3169,/tf/facebook/data/query_images/
Q15796,3170,/tf/facebook/data/query_images/
Q15806,3171,/tf/facebook/data/query_images/
Q15807,3172,/tf/facebook/data/query_images/
Q15810,3173,/tf/facebook/data/query_images/
Q15812,3174,/tf/facebook/data/query_images/
Q15819,3175,/tf/facebook/data/query_images/
Q15820,3176,/tf/facebook/data/query_images/
Q15822,3177,/tf/facebook/data/query_images/
Q15831,3178,/tf/facebook/data/query_images/
Q15832,3179,/tf/facebook/data/query_images/
Q15838,3180,/tf/facebook/data/query_images/
Q15841,3181,/tf/facebook/data/query_images/
Q15842,3182,/tf/facebook/data/query_images/
Q15852,3183,/tf/facebook/data/query_images/
Q15863,3184,/tf/facebook/data/query_images/
Q15869,3185,/tf/facebook/data/query_images/
